text,label
chequeo distribucion motor sistema de admision y escape,0
pernos gabinete de relleno estructura estructura y chasis,0
fuga hc. sistema hidraulico componentes hidraulicos,0
baja potencia / temperatura escape motor unidad de fuerza,0
sin salida taller resiter estructura estructura y chasis,0
relleno refrigerante. ,0
tapa convert. tren de fuerza tren de potencia transmision,0
chequeo filtro de combustible motor sistema de combustible,0
pm280 ,6
no tiene luces instr. electricos y comp. control instrumentos cables y luces,2
f/aceite motor sat motor sistema de lubricacion,0
alarma de baja presion de acu sistema direccion y frenos sistema direccion,0
fuga ac,0
filtro freno obstruido sistema direccion y frenos sistema frenos,0
fuga ac.direcc.,0
espejoderechosuelto estructura cabinayplataforma,0
presion aceite diferencial tren de potencia transmision,2
relleno nitrog. pos/6 neumaticos y aros neumaticos,1
c/diferencial tren de potencia transmision,0
alerta baja presion aceite mo motor sistema de lubricacion,0
golpe de suspensiones. sistema suspension suspensiones delanteras,0
falla marcha instr. electricos y comp. control sistema de control de movimiento,0
reparacion barras direccion sistema direccion y frenos sistema direccion ,0
nivel ac. direc bajo sistema direccion y frenos sistema direccion,0
relleno sis direccion sistema direccion y frenos sistema direccion,0
baja p~ direccion sistema direccion y frenos sistema direccion,0
problem levante fuga hyd sistema hidraulico sistema levante,0
cambio suspension delantera mantencion programada mantencion programada,4
barrido pos 5 bailac neumaticos y aros neumaticos,1
fuga petroleo tk comb estructura estructura y chasis,0
alarma reversa pegada instr. electricos y comp. control dispositivos proteccion y alarmas,2
fuga mang. calefaccion aire acondicionado aire acondicionado,0
alarma bajo nivel ac. motor instr. electricos y comp. control dispositivos proteccion y alarmas,2
relleno. hco innovaciones tecnologicas,0
evaluacion fisura estructura estructura y chasis,0
filtro cabina+plumillas instr. electricos y comp. control instrumentos cables y luces,0
ciclo bba freno excesivo,0
voltaje carga bajo instr. electricos y comp. control arranque y carga ,2
codigo electrico motor,0
golpe aspa motor,0
sensor turbo error,2
reparac.pos5 v/v bailac neumaticos y aros neumaticos,1
fuga refrigerante motor sistema hidraulico componentes hidraulicos,0
letrero luminoso suelto innovaciones tecnologicas innovaciones tecnologicas,0
sellado cabina} estructura cabina y plataforma,0
post/mantencion programada bocina y purgar freno sistema direccion y frenos sistema frenos,0
fuga neumatico pos 4 neumaticos y aros neumaticos,1
regulacion esp. izq. estructura cabina y plataforma ,0
chequeo. freno secundario sistema direccion y frenos sistema frenos,0
#mu carguido p/75 se detiene instr. electricos y comp. control arranque y carga,0
alta temperatura dierncial tren de potencia eje palier y diferencial,0
reparecion tolva tolva tolva,0
base espejo izquierdo quebrad estructura cabina y plataforma,0
baja presion bomba frenos sistema direccion y frenos sistema frenos,0
evaluacion pos 2 bailac neumaticos y aros neumaticos,1
chequeo sensor nivel combusti instr. electricos y comp. control instrumentos cables y luces,0
fugas de ac. hidraulico mantencion programada mantencion programada,0
rellac. transmision,0
falla sistema freno sistema direccion y frenos sistema frenos,0
reparacion.numeros delanteros estructura cabina y plataforma,0
falla angulo tolva instr. electricos y comp. control sistema de control de movimiento,2
tk de combustible se salio po motor sistema de combustible,0
fuga de aire en cabina sistema neumatico sistema neumatico,0
verif. torque pos.6 neumaticos y aros neumaticos,3
mc motor motor sistema de admision y escape ,0
sin partida voltaje sistema instr. electricos y comp. control arranque y carga,2
evaluacion traspaso final tren de potencia eje palier y diferencial,0
alarma de bajo nivel combusti instr. electricos y comp. control dispositivos proteccion y alarmas,2
aceite direcc sistema direccion y frenos sistema direccion,0
cambio buje y direccion sistema direccion y frenos sistema direccion,0
fuga aceite sistema hidraulico componentes hidraulicos,0
mantencion programada tolva tolva,0
fuga hidrau sistema direccion y frenos sistema frenos,1
cambio pos- 6 neumaticos y aros neumaticos ,1
alata temperatura. motor diesel / motor sistema de enfriamiento,0
alta temperatura.convertidor tren de potencia transmision,0
cambio pos. 1y 2 neumaticos y aros neumaticos,3
fuga ac. direccion manguera c sistema direccion y frenos sistema direccion,0
c/inyector grasa post mantencion programada estructura sistema de lubricacion grasa,0
soldar base espejo estructura cabina y plataforma,0
sincronizacion de marchas tren de potencia transmision,2
#neumatico pos 4 cambio,1
reaprite filtro comb. motor sistema de combustible,0
fuga sitema de freno sistema direccion y frenos sistema frenos,0
fuga + vibracion levante sistema hidraulico componentes hidraulicos,0
vidrio estructura cabina y plataforma,0
neumatico mantencion neumaticos y aros neumaticos,3
fuga c-motor motor sistema de lubricacion ,0
bocina pegada instr. electricos y comp. control instrumentos cables y luces ,2
inyector 11 en error motor sistema de combustible,0
fuga aceite sistema direccion,0
retoeque neumaticos neumaticos y aros neumaticos,1
reparacion tapa aceite motor motor sistema de lubricacion,0
chequeo. pos/5 cortes neumaticos y aros neumaticos,1
baja presion de acumulador di sistema direccion y frenos sistema direccion,0
problema freno parqueo. sistema direccion y frenos sistema frenos,0
fuga filtro acutuacion freno sistema direccion y frenos sistema frenos,0
codigo tolva arriva instr. electricos y comp. control dispositivos proteccion y alarmas,0
nv 3 acum direcc sistema direccion y frenos sistema direccion,0
postura de cadenas neumaticos y aros neumaticos,3
luces de trocha instr. electricos y comp. control instrumentos cables y luces,2
revienta pos 6 neumaticos y aros neumaticos,7
sin airee para la partida sistema neumatico sistema neumatico,0
fugaac.hidraulico sistemahidraulico sistemalevante,0
alerm electr nivel transm tren de potencia transmision,2
bajo nivel refrg motor motor sistema de enfriamiento,0
relay arranque instr. electricos y comp. control arranque y carga,0
filtro aceite motor sat motor sistema de lubricacion,0
cambio microfono comunicaciones comunicaciones,5
link derecho quebrado sistema hidraulico sistema levante,0
t° alta convertidor tren de potencia convertidor de torque,0
pinchado pos 6 neumaticos y aros neumaticos ,1
mantencion programada 36d mantencion programada mantencion programada ,6
chequeo. neumaticos por fuga n2 neumaticos y aros neumaticos,1
temperatura. frenos delanteros sistema direccion y frenos sistema frenos,0
reparacion proteccion motor estructura estructura y chasis,0
relleno.de refrigerante motor sistema de enfriamiento,0
chequeo plancha desoldada tolva tolva,0
alarma nv 3 bajo refrigerante motor sistema de enfriamiento,0
nivel transmision bajo tren de potencia transmision,0
m motor sistema de enfriamiento,0
reparar fuga de refrigerante motor sistema de enfriamiento,0
fuga de ac. motoir diesel motor sistema de lubricacion,0
mantencion programada 18d mantencion programada mantencion programada ,6
relleno. hco/ direccion neumaticos y aros neumaticos,0
desgaste p6 neumaticos y aros neumaticos,1
bja potencia motor sistema de combustible,0
descarga vims,2
detuvo diesel motor sistema de lubricacion,0
mantencion programada 36d + backlogs mantencion programada mantencion programada ,6
calefacion motor sistema de enfriamiento,0
chequeo pos 6-banda desgaste neumaticos y aros neumaticos,1
codigo. flujo refrigerante motor instr. electricos y comp. control dispositivos proteccion y alarmas,0
chequeo tren de potencia tren de potencia mandos finales,2
cambio vva pos 4 neumaticos y aros neumaticos,1
espejo izquierdo suelto. estructura estructura y chasis,0
desgaste excesivo pos.4 br neumaticos y aros neumaticos,1
relleno.ac.motro diesel motor sistema de lubricacion,0
temperatura conv+tren de potencia+convertidor de torque,0
nivel aceite motor instr. electricos y comp. control dispositivos proteccion y alarmas,0
descarga de datos motor modulo electrico y control,2
falla transmision instr. electricos y comp. control dispositivos proteccion y alarmas,0
calibracion transmision tren de potencia transmision,0
nivel bajo difer.y direccion tren de potencia transmision,2
corte c. pto tren de potencia convertidor de torque,0
bajo aceite direcc sistema direccion y frenos sistema direccion,0
presion carter motor unidad de fuerza,2
baja presion. lubric.diferencial tren de potencia transmision,0
chequeo. fuga refrug. motor sistema de enfriamiento,0
bajo niv motor motor sistema de lubricacion,0
bajapresionac.diferencial tren de potencia transmision,0
temperatura escape motor motor sistema de admision y escape,0
suspensiones delanteras duras sistema suspension suspensiones delanteras,0
c/ espejo izq. estructura cabina y plataforma,0
problema luces instr. electricos y comp. control instrumentos cables y luces,2
relleno.ac. hidr. motor sistema de lubricacion,0
sistema afex / westfire. sistema contra incendios sistema contra incendios,0
chequeo.hidraulico sistema hidraulico componentes hidraulicos,0
modular/gps cableado innovaciones tecnologicas innovaciones tecnologicas,5
regul.espejo+foco estructura cabina y plataforma,0
golpe bolon tapa del diferenc tren de potencia eje palier y diferencial,7
alarma de baja presion del ej tren de potencia mandos finales,0
alta temperatura freno del sistema direccion y frenos sistema frenos,0
chequeo + relleno pos 2 bailac neumaticos y aros neumaticos,1
reparacion.calefaccion aire acondicionado ,0
neumaticos chequeo neumaticos y aros neumaticos,1
cambio mando final izquierdo. mantencion programada mantencion programada,0
fuga hd por manguera sistema hidraulico sistema levante,0
modular comunicaciones comunicaciones ,2
relleno ac. trans. tren de potencia transmision,0
alta compresion de carter motor unidad de fuerza,0
cambio microfono radiocomunic comunicaciones comunicaciones,5
rellrefrigerante motor sistemadeenfriamiento,0
temperatura. alta convertido tren de potencia transmision ,0
"baja p"" lub diferenci tren de potencia eje palier y diferencial ",0
pasador ext.parachoque estructura estructura y chasis,0
baja p° entrada turbo motor sistema de admision y escape,0
chea pasador cabina estructura cabina y plataforma,0
ecm chasis error tren de potencia transmision,0
apoyo remolque mantencion programada mantencion programada,8
reparar linea de soplado sistema neumatico sistema neumatico,0
ruido de motor motor sistema de admision y escape,0
cambio iny. 11 y 12 ,0
cambio de mangueras combustib motor sistema de combustible,0
reparacion. calefaccion motor sistema de enfriamiento,0
reg. de espejo derecho estructura cabina y plataforma,0
cambio vv~ venteo combustible motor sistema de combustible,0
reponer pasador botapiedra tolva tolva,0
bajo nivel aceit motor +motor +sistema de lubricacion ,0
fuga combustible motor sistema de enfriamiento,0
fuga hidraulica levan sistema hidraulico sistema levante ,0
#mu rampa norte17/baja potenc motor sistema de combustible,2
amago incend. fuga motor motor sistema de lubricacion,0
filtro dif sat,0
alarma tolva arriba sistema hidraulico sistema levante,0
codigo electrico frenos sistema direccion y frenos sistema frenos,2
#mu pala.77 traba trasmision tren de potencia transmision,0
golpe susp. delanteras sistema suspension suspensiones traseras,0
west fire ,0
falla correa alternador instr. electricos y comp. control arranque y carga,2
 +sistema hidraulico +componentes hidraulicos ,0
falla electricas instr. electricos y comp. control dispositivos proteccion y alarmas,0
sin marchas motor unidad de fuerza,0
fuga hid trasnm tren de potencia transmision,0
apoyo traslado caex 252 estructura cuerdas de apoyo,0
pasador de pedal de accelerac estructura cabina y plataforma,0
regulacion esp.derech estructura cabina y plataforma ,0
problema vidrio puerta estructura cabina y plataforma ,0
direccion dura hacia el giro sistema direccion y frenos sistema direccion,0
golpe susp sistema suspension suspensiones delanteras,0
relleno. aceite hco. sistema hidraulico componentes hidraulicos,0
fuga sist hyd sistema hidraulico componentes hidraulicos,0
suspensiones duras sistema suspension suspensiones delanteras,0
motor det.nivel refrigerante motor motor sistema de enfriamiento,0
reponer tapa trasera de cabin estructura cabina y plataforma,0
reparacion escalera estructura cabina y plataforma,0
fuga considerable ac. motor motor sistema de lubricacion,0
baja p° de coupling motor acoplamiento motor,0
#mubot.3065temprefrig motor sistemadeenfriamiento,0
sin corriente y aire partida instr. electricos y comp. control arranque y carga,2
chequeo. posiciones ,1
cambio inyector motor,0
accion inmed. presion motor motor sistema de lubricacion,0
fuga ac. mang. enfriamiento f sistema direccion y frenos sistema frenos,0
nivel direccion error sistema direccion y frenos sistema direccion,0
lavado plataforma con aceite estructura cabina y plataforma,0
fuga refrigerante motor +relleno motor sistema de enfriamiento,0
falla afex sistema contra incendios sistema contra incendios,0
falla chapa puerta estructura cabina y plataforma,0
fugas hidr. sistema hidraulico componentes hidraulicos,0
golpe en suspensiones sistema suspension suspensiones delanteras,0
relleno direcciom sistema hidraulico componentes hidraulicos,0
falla en asiento piloto estructura cabina y plataforma,0
barilla angulo caja tolva tolva,0
chequeo. alta presion carter motor unidad de fuerza,2
fuga aire pos.4 ,1
sin nume traseros estructura estructura y chasis,0
fala levante tolva sistema hidraulico componentes hidraulicos,0
per.mantencion programada mantencion programada mantencion programada,6
chequeo. posiciones neumaticos y aros neumaticos,1
relleno ac cupling motor acoplamiento motor,0
tolva perforada tolva tolva,0
evaluar falla marchas tren de potencia transmision,0
 motor sistema de enfriamiento,0
#neumatico pos 5 chequeo neumaticos y aros neumaticos,1
pos bolon y bota piedra estructura estructura y chasis,7
relleno transmision ,0
reg. esp.derecho estructura cabina y plataforma,0
soldar frontal izquierdo estructura cabina y plataforma,0
relleno neumaticos neumaticos y aros relleno,3
fuga caeite hco. sistema hidraulico componentes hidraulicos ,0
#neumaticocambiopos1y2 mantencionprogramada mantencion programada,3
evaluacion mando final tren de potencia mandos finales,0
contaminacion refrigerante,0
falla marcha reversa tren de potencia transmision,0
reparacion chasis mantencion programada mantencion programada,0
flujo refrigerante bajo instr. electricos y comp. control dispositivos proteccion y alarmas ,2
instalacion sistema ecas innovaciones tecnologicas innovaciones tecnologicas,5
chequeo neumaticos neumaticos y aros valvula,1
reparacion. a&c aire acondicionado aire acondicionado,0
fuga ref.,0
problema tolva sistema hidraulico sistema levante,0
temperatura dif error ,2
backlogs programados mantencion programada mantencion programada,4
corte banda lat pos.5 neumaticos y aros neumaticos,1
alrma tolva arriba instr. electricos y comp. control dispositivos proteccion y alarmas,0
alarma bajo nivel transmision instr. electricos y comp. control dispositivos proteccion y alarmas,0
reponer guardafango pos.1 y i estructura cabina y plataforma,0
relleno ac. motor sistema hidraulico componentes hidraulicos,0
fuga ac. x sello espejo,0
smartcap display innovaciones tecnologicas innovaciones tecnologicas,5
pos.5 con roca chequeo,1
apoyo de aire motor sistema de enfriamiento,0
prom.luces instr. electricos y comp. control luces,2
aire partida/com bba. frenos sistema neumatico sistema neumatico,0
relleno aceite dirección sistema direccion y frenos sistema direccion,0
no abre puerta op estructura cabina y plataforma,0
procedimiento cargas suspensi sistema suspension suspensiones traseras,0
potencia motor sistema de admision y escape,0
cambio pos. 6 neumaticos y aros neumaticos,3
retiro lockout estructura cabina y plataforma,0
chequeo neum p3,1
problem carga combustible motor sistema de combustible,0
alarma nivel refrigerante.bajo motor sistema de enfriamiento,0
retorque neumaticos y aros aro,3
 instr.electricosycomp.control dispositivosproteccionyalarmas,2
relleno de ac.motor diesel motor sistema de lubricacion,0
ev. sist. llenado fuel estructura estructura y chasis,0
palanca de retardo le falta e sistema direccion y frenos sistema frenos,0
baja presion de riel de combu motor sistema de combustible,0
cambio de link inferior derec mantencion programada mantencion programada,4
relleno. direrccion sistema direccion y frenos sistema direccion,0
rotacion pos 1/2 bailac neumaticos y aros neumaticos,3
relleno couplin / tapa motor sistema de lubricacion,0
rotacion pos 2+pos5 dbr,3
problema de freno sistema direccion y frenos sistema frenos ,0
presion. dif. bajo tren de potencia eje palier y diferencial,0
apoyo de aire motor sistema partida electrico,0
baja presion freno servicio sistema direccion y frenos sistema frenos,0
cambio p3,3
cambio maza mu;on izq. sistema suspension suspensiones delanteras,0
problema. de susp. delanteras sistema suspension suspensiones delanteras,0
temperatura ecape motor sistema de admision y escape,2
rellen transmision tren de potencia convertidor de torque,0
baja p. acum direccion sistema direccion y frenos sistema direccion,0
bajo nivel aceite trans tren de potencia transmision,0
alerta baja presion ac. motor motor sistema de lubricacion,0
chequeo pda innovaciones tecnologicas innovaciones tecnologicas,5
base espejo izq quebrada. estructura cabina y plataforma,0
perno masa suelto sistema suspension masas,0
relleno ac. direccion\ sistema direccion y frenos sistema direccion,0
lubricacion pasadores estructura estructura y chasis,0
regular espejos estructura estructura y chasis,0
sin levante bapot. motor sistema de admision y escape,0
com. freno alto sistema direccion y frenos sistema frenos,0
#mu pala.68 motor detenido motor sistema de enfriamiento,2
reset master smartcap innovaciones tecnologicas innovaciones tecnologicas,5
chequeo.motor,0
puesta en marcha mantencion programada mantencion programada,0
alarma 3 bajo nivel de aceite sistema direccion y frenos sistema direccion,0
problema. bajada de tolva,0
reponer espejo izquierdo estructura cabina y plataforma,0
cambio mandos finales tren de potencia mandos finales,0
chequeo fuga ac.direccion sistema direccion y frenos sistema direccion,0
aire acondc aire acondicionado aire acondicionado,0
fuga de freno sistema direccion y frenos sistema frenos,0
falla vidrio ventana estructura cabina y plataforma,0
cambio manilla a/c aire acondicionado aire acondicionado,0
soldar base espejo de estructura cabina y plataforma,0
desgast. pos bailac neumaticos y aros neumaticos,1
suspension pos 1 reventada sistema suspension suspensiones delanteras,0
pre/ mantencion programada comunicaciones,6
baja potencia motor instr. electricos y comp. control dispositivos proteccion y alarmas,2
smartcap/ecas/ innovaciones tecnologicas innovaciones tecnologicas,5
di300 mantencion programada mantencion programada,6
presion acum. direccion baja sistema direccion y frenos sistema direccion,2
nivel direcc sistema direccion y frenos sistema direccion,0
temperatura alta direccion sistema direccion y frenos sistema direccion,0
fuga ac.motor,0
chequeo. pos corte neumaticos y aros neumaticos,1
baja pot. entrada turbo motor sistema de admision y escape,2
baja pot.temperatura escape motor sistema de admision y escape,0
chequeo. presiones sistema hid. tren de potencia mandos finales,4
mantencion programada neumatico,3
neumaticos y aros relleno,1
relleno de refrigerante bajo motor sistema de enfriamiento,0
c/ aceite motor motor sistema de lubricacion,0
baja pot temperatura escape motor sistema de admision y escape,0
suspension del. derecha tope sistema suspension suspensiones delanteras,0
aislado temperatura. pos neumaticos y aros neumaticos ,1
cambio valv. pos 5 neumaticos y aros neumaticos,1
presion bomba freno +sistema direccion y frenos +sistema frenos ,0
presion filtro + baja potenci motor unidad de fuerza,0
relleno motor motor acoplamiento motor,0
chequeo fuga combustible sistema hidraulico componentes hidraulicos,0
alarma activa falla motor die instr. electricos y comp. control dispositivos proteccion y alarmas,2
vidrio piloto trizado estructura cabina y plataforma,7
fuga acumulador de aire motor sistema de admision y escape,0
levante chequeo sistema hidraulico sistema levante,0
mang aceit direccion sistema direccion y frenos sistema direccion ,0
luces plataforma fijas instr. electricos y comp. control luces,2
suspensiones duras c/ asiento sistema suspension suspensiones delanteras,0
alta t° frenos y motor sistema direccion y frenos sistema frenos,0
alta temperatura. ac.transmision tren de potencia transmision,0
soldadura protecc motor estructura estructura y chasis,0
relleno. refrigerante,0
regul. espejo derch estructura cabina y plataforma,0
#neumatico pos 6 neumaticos y aros neumaticos,1
relleno ac sistema hidraulico componentes hidraulicos,0
fuga sist. frenos sistema direccion y frenos sistema frenos,0
baja presion enganche transm. tren de potencia transmision,0
remolque 864,8
suspension sistema suspension suspensiones traseras,0
cambio pos 1 y 2 neumaticos y aros neumaticos,3
base espejo estructura cabina y plataforma ,0
regulacion espejo izq y der estructura cabina y plataforma,0
reparacion. sistema llenado fuel estructura estructura y chasis,0
relleno.nitrog. neumatico neumaticos y aros neumaticos,1
aceite direccion bajo sistema direccion y frenos sistema direccion,0
comando freno alto innovaciones tecnologicas innovaciones tecnologicas,0
alimentacion 5v en error instr. electricos y comp. control dispositivos proteccion y alarmas,2
bajo niv aceit motor instr. electricos y comp. control dispositivos proteccion y alarmas,2
sin luces frontales instr. electricos y comp. control instrumentos cables y luces,2
relleno.ac. transmision,0
alarma. de parada motor,0
baja tolva sistema hidraulico sistema levante,0
levante+nivel direccion sistema direccion y frenos sistema direccion,0
relleno refig. motor sistema de enfriamiento,0
filtro caraga trasmision tren de potencia transmision,0
tapabarro desoldado estructura cabina y plataforma,0
alta prs. bomba direccion sistema direccion y frenos sistema direccion,0
toma muestras aceite ,4
fuga aceite motor. motor sistema de lubricacion,0
soplando pos. 1 neumaticos y aros neumaticos ,1
baja presion freno. sistema direccion y frenos sistema frenos,2
alarma presion diferencial,0
relleno deposito grasa estructura sistema de lubricacion grasa,0
baja presion pos.5 neumaticos y aros neumaticos,1
cargar acum direcc sistema direccion y frenos sistema direccion,0
chequeo. b. estabilizadora - link estructura estructura y chasis,0
relleno. couoling motor acoplamiento motor,0
cambio ac motor motor sistema de lubricacion,0
plataforma sistema affex suel sistema contra incendios sistema contra incendios,0
mantencion programada - 56d + backlog,6
reparacion. sistema direccion sistema direccion y frenos sistema direccion,0
chequeo neumaticos pos 3 neumaticos y aros neumaticos,1
chequeo niveles sistema hidraulico componentes hidraulicos,0
chequeo. bajada de tolva sistema hidraulico sistema levante,0
protuberancia pos 1 bailac,1
reparacion.sistema afex sistema contra incendios sistema contra incendios,0
baja potenc. sin codigos motor modulo electrico y control,0
reg. espejo neumaticos y aros neumaticos,0
falla sistema arc instr. electricos y comp. control sistema de control de movimiento,0
relleno.pos- 1 nitrog. neumaticos y aros neumaticos,1
valvula petroleo en falla estructura cabina y plataforma,0
pernos neumatico sueltos neumaticos y aros neumaticos,1
relleno direcci0n sistema direccion y frenos sistema direccion,0
presion alta motor delantero motor sistema de admision y escape,2
fuga de nitrogeno pos/6 neumaticos y aros neumaticos,1
#mu/movil1 fuga ac. direccion sistema direccion y frenos sistema direccion,0
fuga ac. mando final izquierd tren de potencia mandos finales,0
vidrio derecho estructura cabina y plataforma,2
relleno hidrauluco sistema hidraulico componentes hidraulicos,0
c/ sensor filtro aire motor sistema de admision y escape,2
cabina operador con mal olor estructura cabina y plataforma,0
temperatura refrigerante,0
fuga refrigerante. motor motor sistema de enfriamiento,0
chequeo. manguera hca. sistema hidraulico componentes hidraulicos,0
sin aire de partida sistema neumatico sistema neumatico,0
presion carter motor motor sistema de lubricacion,2
relleno. direcciopn neumaticos y aros neumaticos,1
ventilador a/c aire acondicionado aire acondicionado,0
relleno.ac.hidraulico sistema direccion y frenos sistema frenos,0
bidon entre cables y manguera,0
cambio de pos 3 neumatico neumaticos y aros neumaticos,1
problem levante evaluacion. fuga sistema hidraulico componentes hidraulicos,0
fuga cilindro de levante lado,0
pos/mantencion programada cambio lineas bomba ra tren de potencia eje palier y diferencial,0
evaluacion. neumatico neumaticos y aros neumaticos,1
reparacion. sistema de luces frontal instr. electricos y comp. control instrumentos cables y luces,2
cambio aceite motor motor sistema de lubricacion,4
evaluacion.preventiva bailac neumaticos y aros neumaticos,3
reparacion a/c +aire acondicionado +aire acondicionado ,0
mantencion programada 1200 h mantencion programada mantencion programada,6
alta presion de frenos sistema direccion y frenos sistema frenos,0
chequeo neum pos 4 neumaticos y aros neumaticos,1
tyraspaso hco. sistema hidraulico componentes hidraulicos,0
relleno motor/hidraulico. motor sistema de lubricacion,0
impactdo espejo derecho estructura estructura y chasis,7
baranda estructura cabina y plataforma ,0
evaluacion. codigos motor motor modulo electrico y control,0
angulo tolva tolva tolva,0
chequeo. traspaso refrigerante. motor sistema de enfriamiento,0
relleno pos traseras neumaticos y aros neumaticos,1
cheqieo neumaticos ,1
preseion eje diferencial tren de potencia eje palier y diferencial,0
backlos + jdi mantencion programada mantencion programada,0
fuga de aire sist. partida sistema neumatico sistema neumatico,0
falla suspension trasera fuga sistema suspension suspensiones traseras,0
reparacion. de sistema de direccion sistema direccion y frenos sistema direccion,0
filtro ac. motor motor sistema de lubricacion,0
relleno direcc sistema direccion y frenos sistema direccion,0
baja presio diferenci tren de potencia eje palier y diferencial,0
reparacion trocha derecha instr. electricos y comp. control instrumentos cables y luces,2
c/conv. de torque tren de potencia convertidor de torque,0
corte de luces instr. electricos y comp. control dispositivos proteccion y alarmas,2
evaluacion masas sistema suspension masas,4
reparacion- aire acondicionado,0
codigo ecm chasis+nivel combusti instr. electricos y comp. control dispositivos proteccion y alarmas,2
fuga refrigerante.enfriador motor motor sistema de enfriamiento,0
c/acumulador de frenos mantencion programada mantencion programada,0
chequeo fuga hidraulica,0
reg. de espejo izquierdo estructura cabina y plataforma,0
alto flujo de combustible motor sistema de combustible,0
relleno coupling motor sistema de lubricacion ,0
chequeo. pos- corte evolutivo neumaticos y aros neumaticos,1
limpieza tanque hidraulico sistema hidraulico componentes hidraulicos,0
chequeo estructura cabina y plataforma,0
evaluacion.temperatura frenos+motor motor sistema de enfriamiento,2
susp izq reventadas sistema suspension suspensiones delanteras,0
reponer tk de engrase sistema auxiliar sistema de lubricacion y engrase,0
programa neumat neumaticos y aros neumaticos ,1
falta tappa llenado couplin motor sistema de lubricacion,0
baja presion couplin motor acoplamiento motor,0
chequeo. pos/traseras cortes neumaticos y aros neumaticos,1
corte generalizado de luces instr. electricos y comp. control instrumentos cables y luces,2
evaluacion. motor diesel alto sodio motor sistema de lubricacion,0
codigos electricos instr. electricos y comp. control dispositivos proteccion y alarmas ,2
reparacion.calefacion aire acondicionado aire acondicionado,0
exceso de ruido en cabina\ estructura cabina y plataforma,0
rotacion pos 1/2bailac neumaticos y aros neumaticos,3
proteccion carter desoldada estructura estructura y chasis,0
aacc. aire acondicionado aire acondicionado ,0
evaluacion. pos 2 bailac neumaticos y aros neumaticos,1
relleno aceit sistema_transmision,0
reparacion. susp. delanteras sistema suspension suspensiones delanteras,0
fall direccion sistema direccion y frenos sistema frenos,0
evaluacion.pos 3/5 bailac neumaticos y aros neumaticos,1
relleno direccion neumaticos y aros neumaticos,0
aro fis. pos 4 neumaticos y aros neumaticos,1
bota piedra estructura estructura y chasis,0
desgaste c/ pos 1 neumaticos y aros neumaticos,1
relleno. refrigernate motor sistema de enfriamiento,0
regulacion espej.izq estructura cabina y plataforma,0
evaluacion fuga combustible motor sistema de combustible,0
c/linck int. derech. estructura cabina y plataforma,0
fuga refrigerante.v/v alivio expanc motor sistema de enfriamiento,0
relleno pos.2 y 6. neumaticos y aros relleno,1
mant bailac neumaticos y aros neumaticos,3
c/ mang lub transm tren de potencia transmision,0
interruptor luces instr. electricos y comp. control luces,2
falla suspension delantera sistema suspension suspensiones delanteras,0
ventana derech no sube instr. electricos y comp. control instrumentos cables y luces,2
c/oring ppos 4 neumaticos y aros neumaticos,1
pantalla modular innovaciones tecnologicas innovaciones tecnologicas,2
reparacion. tolva mantencion programada mantencion programada,6
evaluacion. pos 1 bailac neumaticos y aros neumaticos,1
relleno sistema direccion sistema direccion y frenos sistema frenos,0
relleno sistema hyd sistema hidraulico componentes hidraulicos,0
evaluacion.motor dilucion motor sistema de lubricacion,0
veloc. 2 de transmision error tren de potencia transmision,2
sobremarchas tren de potencia transmision,0
relleno aceit motor motor sistema de enfriamiento ,0
codigo electrico instr. electricos y comp. control arranque y carga,0
falla selectora marchas tren de potencia transmision,0
c/acuml. freno sistema direccion y frenos sistema frenos,0
puerta dercha no sierra estructura cabina y plataforma,0
codigo. elctrico m. diesel motor modulo electrico y control,2
codigos baja potencia motor sistema de admision y escape,2
chequeo fuga tren de potencia eje palier y diferencial,8
falla selector marchas tren de potencia transmision,0
vidrio trizado puerta izq. ,0
alarma niv. refrigerante. motor sistema de enfriamiento,2
relleno pos.1y2 neumaticos y aros neumaticos,1
rlleno aceite motor+refrigerante motor sistema de enfriamiento,0
aire para la partida motor sistema partida electrico ,0
bajo niv aceite mot motor sistema de lubricacion,0
fuga ac. hidraulico considera sistema hidraulico componentes hidraulicos,0
calibr. pesometro instr. electricos y comp. control pesometro,2
baja presion acumul.direccion sistema direccion y frenos sistema frenos,0
relleno transmisiopn tren de potencia transmision,0
fuga codo enfriador aceite mo motor sistema de admision y escape,0
relleno nitrogeno pos 1 neumaticos y aros neumaticos,1
backlog post. mantencion programada mantencion programada mantencion programada,0
pincho neumatico neumaticos y aros neumaticos,1
enganche cinturon seguridad d estructura cabina y plataforma,0
cambio susp.izq.delan sistema suspension suspensiones delanteras,4
 tren de potencia transmision,2
reparacion. luces de tableros instr. electricos y comp. control instrumentos cables y luces,2
evaluacion. pos 5 bailac neumaticos y aros neumaticos,1
pasador cilindro levante estructura estructura y chasis,0
alta t° t.c tren de potencia convertidor de torque,0
relleno transm tren de potencia convertidor de torque,0
mantencion programada+bkl c/suspencion del mantencion programada mantencion programada,4
backlog motor sistema de admision y escape,0
falla turbos motor sistema de admision y escape,0
problema.levante de tolva sistema hidraulico sistema levante,0
relleno pos 1 neumaticos y aros neumaticos,1
relleno aceite coupling. motor acoplamiento motor,0
fugas hca. sistema hidraulico componentes hidraulicos,0
neumatico pos 6 relleno neumaticos y aros neumaticos,1
presion de carter+temperatura escape motor sistema de lubricacion,2
arc desactivado sistema direccion y frenos sistema frenos,0
