text,label
fuga aceite motor del.tras. motor sistema de lubricacion,0
temperatura ac motor motor sistema de lubricacion,8
motor deten. nivel aceite mot motor sistema de lubricacion,1
solenide levante error sistema hidraulico sistema levante,7
fuga haca. sistema hidraulico componentes hidraulicos,0
chequ pos 3 neumaticos y aros neumaticos,2
baja p~diferencial tren de potencia eje palier y diferencial,3
programa neumaticas neumaticos y aros neumaticos,5
dilusion motor sistema de lubricacion,14
baja presion de couplin motor sistema de lubricacion,3
fuga hiidraulico sistema hidraulico componentes hidraulicos,0
fuga de nitrog. por valv. pos neumaticos y aros neumaticos,0
fuga ac freno pos 1 sistema direccion y frenos sistema frenos,0
afex,25
chequeo aceite motor trasero motor sistema de lubricacion,2
fuga de transmisiom tren de potencia transmision ,0
relleno. neiveles sistema hidraulico componentes hidraulicos,1
falla de motor diesel motor sistema de combustible,3
mantencion programada reparacion. tolva,10
aro pos neumaticos y aros neumaticos,5
cambio estanque combustibles motor sistema de combustible,10
cambio de acumulador de freno sistema hidraulico componentes hidraulicos,5
chequeo neumatico bajo p° neumaticos y aros neumaticos,3
fuga combustible valvl. llena motor sistema de combustible,0
cambio inyector mantencion programada mantencion programada,4
chequeo. pasador de tolva tolva tolva,14
falla freno tcs sistema direccion y frenos sistema frenos,7
baja presion pos 2 neumaticos y aros relleno,3
fuga nitrog oring neumaticos y aros relleno,0
fuga nitrog p6 neumaticos y aros valvula ,11
baja potencia inyectores corr motor sistema de combustible,15
cambio de mangueras combustib motor sistema de combustible,5
reponer funda asiento estructura cabina y plataforma,5
#mu alta temperatura. motor diesel tren de potencia transmision,8
condensador desosldado sobre aire acondicionado aire acondicionado,12
falla freno traba sistema direccion y frenos sistema frenos,4
lubricador tren de potencia transmision,1
 motor modulo electrico y control,13
baja pot. codigo filtro aire m.t motor sistema de admision y escape,25
chispas escape motor sistema de admision y escape,14
nivel de direccion bajo sistema direccion y frenos sistema direccion,1
relleno nitrog p 1/3 neumaticos y aros relleno ,3
mantencion programada neumaticos neumaticos y aros neumaticos,5
neumatico pos 2 aislado t° neumaticos y aros neumaticos,8
fuga ac.convertidor,0
evaluacion. pos 5 bailac motor sistema de lubricacion,2
revision sistema contra incen sistema contra incendios sistema contra incendios,2
relleno de transmisio tren de potencia transmision ,1
relleno. refrigernte motor sistema de lubricacion,5
relleno.pos neumaticos y aros relleno,3
se detiene diesel ,3
baja presion ac eje trasero tren de potencia eje palier y diferencial,3
alta t~ escape motor modulo electrico y control,8
chequeo. pos. 4 neumaticos y aros neumaticos ,5
baja potemcia motor sistema de combustible,15
relleno pos 1 ppor t° bailac neumaticos y aros neumaticos,3
fuga hyd+codigs.de temperatura motor sistema hidraulico componentes hidraulicos,0
evaluacion motor diesel motor unidad de fuerza,10
problema. levante sistema direccion y frenos sistema frenos ,14
baja p°! lub dif tren de potencia eje palier y diferencial,3
desm botapiedras tolva tolva,4
chequeo. codigo motor motor modulo electrico y control,1
traspaso de ac. hidraulico am sistema suspension masas,0
limpieza inyector llenado com motor sistema de combustible,23
alta temperatura direccion,13
sellado cabina ,0
relleno hidraulic,1
letrero ident tras estructura estructura y chasis,6
bajo nivel direccion trasmisi sistema direccion y frenos sistema direccion,1
proc. carga de suspensiones sistema suspension suspensiones delanteras,3
cambio mando final izq tren de potencia mandos finales,4
c/masa muñon der mantencion programada mantencion programada,5
chequeo. fuga ac. motor motor sistema de lubricacion,0
cambio internet flujometro co motor sistema de combustible,6
problema marchas tren de potencia transmision ,4
rel.ac.direccion,1
neumatico 6 relleno neumaticos y aros relleno,3
botapiedra,12
problema. inyectores motor sistema de combustible,4
relleno.direccion sistemadireccionyfrenos sistemadireccion,1
relleno neum. x temperatura neumaticos y aros neumaticos,8
baja presion acum. dir sistema direccion y frenos sistema direccion,3
relleno hidraulico sistema hidraulico sistema levante ,1
protec motor desoldada estructura estructura y chasis,9
relleno aceite t.c tren de potencia transmision,1
alarm. comand.b/b freno sistema direccion y frenos sistema frenos,24
fugs hca. sistema hidraulico componentes hidraulicos,5
reparacion escalera acceso estructura estructura y chasis,12
puerta copiloto no habre estructura cabina y plataforma,6
desgaste excesivo pos/4 neumaticos y aros neumaticos,5
cargar acum direcc sistema direccion y frenos sistema direccion,3
fuga nitrogeno pos.3 neumaticos y aros relleno,0
tolva + potencia motor unidad de fuerza,4
problema trans tren de potencia transmision ,13
rev.calefaccion aire acondicionado aire acondicionado,7
presion de freno baja sistema direccion y frenos sistema frenos,3
reparacion numero trasero/sel estructura cabina y plataforma,5
relleno. direccion sistema hidraulico componentes hidraulicos,1
cambio de motor de arranque instr. electricos y comp. control arranque y carga,4
baja potencia bomba enfiramie motor sistema de enfriamiento,15
luces de carretera instr. electricos y comp. control instrumentos cables y luces,13
fuga pos 3/5 bailac neumaticos y aros neumaticos,0
baja presion eje tras tren de potencia eje palier y diferencial,3
sistema retardo art sistema direccion y frenos sistema frenos,4
fuga sistema dir. sistema direccion y frenos sistema direccion,0
sist.voltaje bajo instr. electricos y comp. control arranque y carga ,6
r.ac.diferencial tren de potencia eje palier y diferencial,1
aislado temperatura.neumaticos neumaticos y aros neumaticos ,8
reaprete capot superior motor estructura cabina y plataforma,12
se enpa;an los vidrios aire acondicionado aire acondicionado,6
reparacion barandas estructura estructura y chasis,20
baja potencia ruid motor motor sistema de admision y escape,15
che.q neumaticos neumaticos y aros neumaticos ,2
presion acum freno baja sistema direccion y frenos sistema frenos,6
relleno. redrigerante motor sistema de enfriamiento,1
poten motor filtro combustibl motor sistema de combustible,4
fuga aire compresor sistema auxiliar sistema neumatico ,0
barandas acceso desoldadas estructura estructura y chasis,12
alarma de comando bomba freno sistema direccion y frenos sistema frenos,3
fuga mang refrigerante +motor +sistema de enfriamiento ,0
fuga linea estnq.combustible motor sistema de combustible,0
post/plan plan piloto motor sistema de admision y escape,2
parabrisa quebrado motor sistema de enfriamiento,9
termino de backlogs sistema hidraulico componentes hidraulicos,16
"bajap""frenos sistemadireccionyfrenos sistemafrenos",4
cambio motor motor sistema de lubricacion,3
chequeo ac aire acondicionado aire acondicionado,4
evaluacion de motor motor sistema de enfriamiento,14
alarma angulo de tolva sistema hidraulico componentes hidraulicos,6
bajo nivel aceite hyd motor sistema de lubricacion,1
reparacion. espejo izq. estructura cabina y plataforma,9
relleno pos 5 bailac neumaticos y aros relleno,10
baja potencia tren de potencia eje palier y diferencial,4
se limita 3era marcha la trab tren de potencia transmision,7
inst. peldaño escala de acses estructura cabina y plataforma,20
cambio mando final izquierdo tren de potencia eje palier y diferencial,5
caida de tolva chequeo sistema hidraulico sistema levante,4
nivel trsmison bajo tren de potencia transmision,0
revision asiento operador estructura cabina y plataforma ,4
cambio tag pos 2 neumaticos y aros espera atencion neumaticos,10
relleno refig. motor sistema de enfriamiento,1
neumatico pos 3 chequeo neumaticos y aros neumaticos,2
soldar escalera acc estructura estructura y chasis,20
chequeo. pos/4/6 cinturones expu neumaticos y aros neumaticos,10
cambio de manguera de grasa motor sistema de lubricacion,0
vidrio trizado copiloto mantencion programada mantencion programada,17
fuga a de refrigferante motor sistema de enfriamiento,0
baja potenc. motor motor sistema de admision y escape,15
c/culata uf 8 mot. delantero motor sistema de admision y escape,14
cambio b/b levante sistema hidraulico componentes hidraulicos,5
letrero numero suelto estructura cabina y plataforma,12
fuga ac por convertidor motor sistema de lubricacion,0
fuga ac. maza pos sistema suspension masas,0
ev. sist. llenado fuel estructura estructura y chasis,23
falla electrica sistema de propulsion componente de propulsion,26
relleno dirccion sistema direccion y frenos sistema direccion,1
tolva arriba nv refrigerante motor sistema de enfriamiento,17
evaluacion hyd sistema hidraulico componentes hidraulicos,2
fuga de transm. tren de potencia transmision,0
relleno efrigerante motor sistema de enfriamiento,1
sellado cabina+aire partida aire acondicionado aire acondicionado,0
chequeo bailac pos traseras neumaticos y aros neumaticos,2
alarma nivel de ac. transmisi tren de potencia transmision,1
revision fuga aceite pos.2 sistema suspension masas,0
cambio de tk combustible motor sistema de combustible,22
relleno.de neumaticos neumaticos y aros neumaticos,3
mantencion programada neumat. bailac neumaticos y aros neumaticos,10
baja presion de ac. del difer tren de potencia eje palier y diferencial,3
chequeo corte neum pos2 neumaticos y aros neumaticos,2
pos pinchado neumaticos y aros neumaticos,19
pantalla suelta modular innovaciones tecnologicas innovaciones tecnologicas,6
c/pos 5 fuga aro neumaticos y aros neumaticos,0
relleno refrigente motor sistema de enfriamiento,1
presion acople motor motor sistema de lubricacion,1
reparacion.valvula combustible motor sistema de combustible,0
relleno- hco. sistema hidraulico componentes hidraulicos,1
rellenoaceitedireccion sistemadireccionyfrenos sistemadireccion,1
aro pos 5 neumaticos y aros neumaticos,5
comando freno alto sistema direccion y frenos sistema frenos ,18
baja presion de cuplin tren de potencia convertidor de torque,1
chequeo diesel instr. electricos y comp. control dispositivos proteccion y alarmas,26
relleno nivel ac. motor motor sistema de enfriamiento,1
evaluacion enfriador motor sistema de enfriamiento,0
reparacion aire acondicionado aire acondicionado aire acondicionado,4
desgaste pos neumaticos y aros neumaticos ,5
rlleno hidraulico sistema hidraulico sistema levante,1
relleno de ac.de direccion sistema direccion y frenos sistema direccion,1
alta temperatura freno sistema direccion y frenos sistema frenos,8
suspension pos 1 fisurada sistema suspension suspensiones delanteras,9
fuga hd por manguera sistema hidraulico componentes hidraulicos,0
reparacion luces tablero instr. electricos y comp. control instrumentos cables y luces,7
plataforma superior abierta. estructura cabina y plataforma,25
fuga hidraulica sistema hidraulico componentes hidraulicos,0
c/ gobernador de aire sistema neumatico sistema neumatico,0
fuga siste levant sistema hidraulico sistema levante,0
fuga ac. hidraulico/instalar sistema hidraulico componentes hidraulicos,0
chequeo tolva inchancable tolva tolva,2
vidrio copiloto quebrado estructura cabina y plataforma,9
relleno aceit hidraulico+sistema hidraulico+componentes hidraulicos,1
susp.pos 1 baja sistema suspension suspensiones delanteras,6
alta t° de turbo motor sistema de admision y escape,8
problema motor motor acoplamiento motor,3
problema. de marchas y potencia tren de potencia transmision,15
baja presion acum. direccion. sistema direccion y frenos sistema direccion,11
sin caleaccion aire acondicionado aire acondicionado,7
chequeo electrico tren de potencia transmision,2
chequeo. pos/1 baja presion de n neumaticos y aros neumaticos,10
cambio arnes inyector motor sistema de combustible,4
evl nivel + aire partida sistema neumatico sistema neumatico,3
problema cil levante sistema hidraulico cilindros,4
chequeo neumaticos+neumaticos y aros+neumaticos,2
neumatico pinchado pos6 neumaticos y aros neumaticos,19
problema transmision,3
relleno.ac hidraulico,1
chequeo estructura asiento estructura cabina y plataforma,2
proteccion carda estructura estructura y chasis,23
relleno.ac.cupling motor sistema de enfriamiento,1
cambio de trunion estructura estructura y chasis,17
soporte de motor estructura estructura y chasis,9
baja presion lub diferenc tren de potencia eje palier y diferencial,3
ruido en levante tolva sistema hidraulico sistema levante,14
soldar barandas estructura estructura y chasis,20
filtro diferencial taponeado. tren de potencia eje palier y diferencial,21
alarma de baja presion ac. mo motor sistema de lubricacion,14
c/enfriador de frenos mantencion programada mantencion programada,5
retiro collerin estructura estructura de giro,7
puerta copiloto se abre estructura cabina y plataforma,6
reparacion motor diesel motor sistema de enfriamiento,5
soldar base espejo de estructura cabina y plataforma,9
relle. ac. transmision tren de potencia transmision,1
baja presion aire,3
modula gps innovaciones tecnologicas innovaciones tecnologicas,7
fuga valvula pos.4 neumaticos y aros neumaticos,11
susp.del.bajas sistema direccion y frenos sistema direccion ,8
falla de inyectores/baja pote motor sistema de combustible,15
p° aceite diferencial tren de potencia eje palier y diferencial,23
alta tª refrigerante motor sistema de enfriamiento,8
palanca retardo suelta instr. electricos y comp. control sistema de control de movimiento ,12
fuga refrigeracion freno ,11
sec de aire sistema neumatico sistema neumatico,0
fuga refdrigarnte cabina,0
fuga combust+dato bitacora motor sistema de combustible,0
alta temperatura t.c.,8
fuga refr motor sistema de enfriamiento,0
fuga hidraulica cilindro leva sistema hidraulico componentes hidraulicos,0
fuga de comb. filtros motor sistema de combustible,0
codigo de freno sistema direccion y frenos sistema frenos,7
aire artida sistema neumatico sistema neumatico,16
chequeo. ruido retardo aut. freno sistema direccion y frenos sistema frenos,4
chequeo. refrigerante. mootr motor sistema de enfriamiento,14
chequeo niveles tren de potencia convertidor de torque,2
relleno a. hyd sistema hidraulico sistema levante,1
fuga consid. combustible motor sistema de combustible,0
neumatico pos 6 cambio neumaticos y aros ,19
falla en bajada tolva sistema hidraulico sistema levante,4
chequeo aacc aire acondicionado aire acondicionado,2
aislado x temperatura neumatic neumaticos y aros neumaticos ,8
inyrctor error motor sistema de combustible,13
parada neumatica motor sistema partida electrico,4
fuga de suspension pos2 sistema suspension suspensiones delanteras,0
relleno aceit motor tras motor sistema de lubricacion,1
relleno nitrogeno pos.2 neumaticos y aros neumaticos,10
alta temperatura conv tren de potencia convertidor de torque,8
relleno pos 4,3
chequeo. neum por fuga neumaticos y aros neumaticos,0
evaluacion llenado combustibl estructura cabina y plataforma,4
chequeo posicion 5 neumaticos y aros neumaticos,2
relleno. hco. motor motor sistema de lubricacion,1
relleno. direccion hco. sistema direccion y frenos sistema direccion,1
dbr estructura cabina y plataforma,2
fuga de motor motor sistema de lubricacion,0
 motor sistema de enfriamiento,8
apoyo aire p/partida motor sistema partida electrico,26
c/susp der mantencion programada mantencion programada,10
cambio masa derecha sistema suspension masas,1
golpe suspencion p sistema suspension suspensiones delanteras,2
aro p4 fisurado neumaticos y aros neumaticos,9
#pos 6 pinchado neumaticos y aros neumaticos ,19
chequeo p vv bailac neumaticos y aros valvula,2
pierde potencia motor unidad de fuerza,15
fuga freno-codigo comado freno sistema direccion y frenos sistema frenos,24
neumatico 4 cambio 6 tag neumaticos y aros neumaticos,10
rel;.nitrog. neumticos neumaticos y aros neumaticos,3
sin partida instr. electricos y comp. control arranque y carga ,3
chequeo suspeniones sistema suspension suspensiones delanteras,3
ecm notor error motor modulo electrico y control,15
c neumaticos neumaticos y aros neumaticos,10
chequeo niveles sistema hidraulico sistema levante,2
reparacion. ducto cabina aire acondicionado aire acondicionado,5
despren. banda rodado pos. 1 neumaticos y aros neumaticos,5
backlogs/eliminacion de fugas sistema hidraulico componentes hidraulicos,0
fuga hca + dilusion n diesel sistema hidraulico componentes hidraulicos,14
alarma de baja presion de acu sistema direccion y frenos sistema direccion,3
#mu pala 76 alarma 3 refriger motor sistema de enfriamiento,1
baja presiuon ac. diferencial tren de potencia eje palier y diferencial,3
sensor niv. dir. sistema direccion y frenos sistema direccion,13
fuga hidraulico +sistema hidraulico +componentes hidraulicos ,0
prog reparacion tolva mantencion programada mantencion programada,10
chequeo susp del sistema suspension suspensiones delanteras,1
relleno de nitrog. pos/2 neumaticos y aros neumaticos,3
baja presion de refrigerante motor sistema de enfriamiento,0
alarma nivel 2 aceite motor t motor sistema de lubricacion,1
chequeo neumaticp neumaticos y aros neumaticos,2
codigo baja potencia motor sistema de combustible,15
alzavidrio izquierdo instr. electricos y comp. control sistema de control de movimiento,4
ventana operador no sube estructura cabina y plataforma ,26
c/pos3 neumaticos y aros neumaticos,5
c/ o`ring pos. 1 neumaticos y aros aro,5
tapabarro desoldado estructura estructura y chasis,12
bajo nv acei direcc sistema direccion y frenos sistema direccion,0
regulacion de esprjo estructura cabina y plataforma ,6
releno ac. couplin motor sistema de lubricacion,1
relleno de ac. hidraulico sistema hidraulico componentes hidraulicos,1
temperatura aceite freno sistema direccion y frenos sistema frenos,8
aire instr. electricos y comp. control arranque y carga,3
soporte espejo quebrado estructura estructura y chasis,9
bajo nivel refrigeran motor sistema de enfriamiento,23
neumtico 3 cambio neumaticos y aros neumaticos,10
reparacion soldadura,10
filtro ac. direccion suelto instr. electricos y comp. control instrumentos cables y luces,7
fuga aceit.direccion ,0
radiador fuga / se programa c motor sistema de enfriamiento,0
relleno pos 1 y 6 neumaticos y aros neumaticos,10
c/ espejo op. estructura cabina y plataforma,5
baja presion direccion,0
freno traba instr. electricos y comp. control sistema de control de movimiento,4
relleno. hco sistema direccion y frenos sistema direccion,1
can data link motor modulo electrico y control,0
fuga sist. hidraulico,0
relleno aceite transmisuon tren de potencia transmision,1
c& bba. levante sistema neumatico sistema neumatico,5
chequeo rejilla convertidor motor sistema de admision y escape,2
chequeo.alta p° carter motor unidad de fuerza,2
fuga tanque combustible motor sistema de combustible,0
bajo nivel posenfriador,0
releno ac. motor motor sistema de lubricacion,1
cambio linea enfriamiento fre sistema hidraulico componentes hidraulicos,0
acumulador de frenos bajos sistema direccion y frenos sistema frenos,3
filtro a. motor sat. motor sistema de lubricacion,21
inspeccion neumatico neumaticos y aros relleno,3
pincho p2 neumaticos y aros neumaticos,19
alarma p ac diferencial tren de potencia transmision,3
#mu bot. pl/1 se detiene moto motor sistema de lubricacion,1
falla link derecho estructura estructura y chasis,10
#mupala 68 bajo nv de enfriad motor sistema de enfriamiento,0
chequeo neumatico pos 3 v/v neumaticos y aros neumaticos,2
aceite direcc sistema direccion y frenos sistema direccion,1
fuga nitrogeno pos.2 neumaticos y aros neumaticos ,0
pos/2 fuga de nitrogeno neumaticos y aros neumaticos,0
codigo.invr.2 velo.reducida instr. electricos y comp. control sistema de control de movimiento,10
reponer tk grasa estructura cabina y plataforma,6
#mu rampa surpl1 nivel trasmi tren de potencia transmision,0
relleno couplig motor motor sistema de lubricacion,1
fuga de aceite hidraulico sistema hidraulico sistema levante,0
temperatura.aftercooler motor sistema de enfriamiento,26
verif. torque pos.6 neumaticos y aros neumaticos,10
motor.det.bajo nivel aceite m motor sistema de lubricacion,1
chequeo. baja p° de neumaticos neumaticos y aros neumaticos,2
sin aire para la partida motor sistema partida electrico,3
reparacion numeros traseros estructura,6
alarma de nivel de aceite dir sistema direccion y frenos sistema direccion,1
chequeo neumatico neumaticos y aros relleno,2
fuga combustible estructura estructura y chasis,0
#neumatico pos. 1 t° aislado neumaticos y aros neumaticos ,8
corta corriente no funciona instr. electricos y comp. control dispositivos proteccion y alarmas,7
cilin. levamte problema sistema hidraulico sistema levante,1
alarma aceite motor bajo instr. electricos y comp. control dispositivos proteccion y alarmas,1
baja presion combusti motor sistema de combustible ,3
fallde sistema efex sistema contra incendios sistema contra incendios,4
caja ventiladores suelta aire acondicionado aire acondicionado,4
fuga v/v alivio radiador motor sistema de enfriamiento,0
c/suspenc. delanteras sistema suspension suspensiones delanteras,6
pinchada pos neumaticos y aros neumaticos ,19
relleno acei convert tren de potencia convertidor de torque,1
cambio linea hid sistema hidraulico componentes hidraulicos,0
cambio cilindro levante sistema hidraulico cilindros,22
ecm motor error motor modulo electrico y control,13
falla retardo automatico sistema direccion y frenos sistema frenos,7
#mupl1 presion en carter moto motor sistema de admision y escape,14
chequeo neum p4 neumaticos y aros neumaticos,2
soldadura de espejo estructura estructura y chasis,12
post mantencion programada cambio arnes electric instr. electricos y comp. control dispositivos proteccion y alarmas,7
fuga combustible motor sistema partida electrico,3
b. pot. inyector error motor sistema de combustible,15
bajo nivel aceit ,1
baja presion diferencial tren de potencia eje palier y diferencial,3
luces retroceso pegada instr. electricos y comp. control luces,7
chequeo neumaticos +neumaticos y aros +neumaticos ,2
chequeo. direccion sistema direccion y frenos sistema direccion,12
falla angulo de caja sistema hidraulico sistema levante,6
problema.levante tolva sistema hidraulico componentes hidraulicos,17
falla electri.levantetolva instr. electricos y comp. control instrumentos cables y luces,26
fuga hid conv tren de potencia convertidor de torque,0
reparacion tk comb estructura estructura y chasis,10
problema frenos sistema direccion y frenos sistema frenos,14
relle. ac. motor,1
susp.izq.del.fuga ac. sistema suspension suspensiones delanteras,1
falla letrero luminoso estructura estructura y chasis,4
motor detenido-aceite motor motor sistema de lubricacion,1
relleno refrigerante motor motor sistema de enfriamiento,1
fuga pos.1 ,0
engrase de sistema mantencion programada mantencion programada,6
relleno.de refrigerante / espald motor sistema de enfriamiento,1
fuga valvula neumatico neumaticos y aros neumaticos ,11
fuga poas 4 bailac neumaticos y aros neumaticos,0
p° bb. freno alta sistema direccion y frenos sistema frenos,3
desgast. pos 1 bailac neumaticos y aros neumaticos,5
luces conduccion instr. electricos y comp. control instrumentos cables y luces,13
falla luces intermitente instr. electricos y comp. control instrumentos cables y luces,13
luces retroceso pegad,13
fuga de ac. diferencial tren de potencia eje palier y diferencial,0
evaluacion.corte pos 2 bailac neumaticos y aros neumaticos,2
chequeo p2 neumaticos y aros neumaticos ,2
fuga refrigerante.enfriador motor motor sistema de enfriamiento,0
relleno pos 6 mantencion programada mantencion programada,10
fuga ac. sello esp. pos sistema hidraulico componentes hidraulicos,0
equipo en losa neumaticos y aros neumaticos,5
accion indet.presion trasmisi tren de potencia transmision,2
relleno de aceite de transmis tren de potencia transmision,1
evaluar vicera de tolva tolva tolva,20
neumatico 2 rot tag 3 neumaticos y aros neumaticos,10
alarmabajoniveltransmision instr.electricosycomp.control dispositivosproteccionyalarmas,13
codig.bajo nivel trasmision tren de potencia transmision,1
relleno aceit trans instr. electricos y comp. control dispositivos proteccion y alarmas ,1
relleno nitrogeno pos 1 neumaticos y aros relleno,10
chequeo. valvula ,2
cambio lineas transmision tren de potencia transmision,0
relleno aceit dif tren de potencia eje palier y diferencial,1
petro-pilas norte,1
alta presion aceite freno sistema direccion y frenos sistema frenos,1
sin partida voltaje. sistema sistema neumatico sistema neumatico,16
rellno refrigerante motor sistema de enfriamiento,1
a/c aire acondicionado aire acondicionado,4
relleno de nitrog. neumaticos neumaticos y aros valvula,10
cambio sensor ac. transmision,13
problema de calefacion aire acondicionado aire acondicionado,0
temperatura escape/baja potencia motor sistema de combustible,15
relleno varios tren de potencia transmision,1
dasgaste c/pos 3 neumaticos y aros neumaticos,5
baja potenc motor unidad de fuerza,9
aceite transmision tren de potencia transmision,1
chequeo eje trasero. tren de potencia transmision,5
relleno hidraulico sistema hidraulico componentes hidraulicos,1
#mu/ram.pl/1 baja potencia motor sistema de admision y escape,15
reparacion de tolva estructura estructura y chasis,6
sat. rejilla convertidor tren de potencia convertidor de torque,6
alta temperatura. freno,8
relleno hco- sistema hidraulico componentes hidraulicos ,1
t~ alta diferencial tren de potencia eje palier y diferencial,7
golpe suspencion+levnt.lento sistema suspension suspensiones delanteras,6
relleno aceite dirccion sistema direccion y frenos sistema direccion,1
evaluacion temperatura escape mantencion programada mantencion programada,8
fuga pos 2 bdr bailac neumaticos y aros neumaticos,5
limpieza cabina+bitacora estructura cabina y plataforma,23
pos 4 neumaticos y aros neumaticos,5
cambio de turbo motor sistema de admision y escape,7
neumatico 3 cambio oring neumaticos y aros neumaticos,10
 instr. electricos y comp. control dispositivos proteccion y alarmas,24
luces intermitentes instr. electricos y comp. control luces,18
vibracion cabina tren de potencia transmision,6
c/acumulador direccion aire acondicionado aire acondicionado,5
baja presion lubric. diferenc tren de potencia eje palier y diferencial,1
c/filtro dif tren de potencia eje palier y diferencial,21
falla motor fuga motor sistema de lubricacion,0
#mu rampa.sur pl1 fug.refrigerante motor sistema de enfriamiento,0
presion baja direccion sistema direccion y frenos sistema direccion,0
distribucion trasera motor tren de potencia convertidor de torque,4
chequeo. fuga transmision tren de potencia transmision,0
soporte control westfire sistema contra incendios sistema contra incendios,4
relleno aceite direcxcion sistema direccion y frenos sistema direccion,1
fuha sistema hyd sistema hidraulico componentes hidraulicos,0
reparacion escala acceso estructura cabina y plataforma,7
relleno refri motor sistema de enfriamiento,1
fuga hca. - plataforma suelta sistema hidraulico componentes hidraulicos,0
fuga ac. direccion sistema hidraulico componentes hidraulicos,0
fuga de combustible tk valvul motor sistema de combustible,0
reparacion. fuga ac. pos sistema hidraulico componentes hidraulicos,0
bajo nivel ac direcc instr. electricos y comp. control dispositivos proteccion y alarmas,1
#mu rampa pl1 motor sistema de enfriamiento,0
falta aire partida motor sistema partida electrico,3
relleno. pos neumaticos y aros neumaticos,3
reparacion cunas estructura cabina y plataforma,5
vetanilla copiloto estructura cabina y plataforma,4
baja presion. acum de freno sistema direccion y frenos sistema frenos,3
bailac pos 3 neumaticos y aros neumaticos,2
chequeo diesel motor sistema de admision y escape,2
temperatura freno + fuga hyd sistema direccion y frenos sistema frenos,0
escala flotante pricipal cort estructura cabina y plataforma,7
rlleno hyd+dir sistema hidraulico componentes hidraulicos,1
chequeo.neumaticos neumaticos y aros valvula ,2
pos 3 5 neumaticos y aros neumaticos,2
relleno lubricante copec 4 motor sistema de enfriamiento ,1
reparacion.sist. combustible motor sistema de combustible,6
repar aire acondic aire acondicionado aire acondicionado,4
cambio susp. derecha,22
nivelacion pos 3/4 neumaticos y aros neumaticos,3
relleno a. transmision,1
relleno. aceite motor motor sistema de enfriamiento,1
sin aure partida estructura estructura y chasis,0
chequeo pos. 5,2
bocina pegada ,4
reparacion numero traseros estructura estructura y chasis,26
relleno.nitrog. neuamtiocos neumaticos y aros neumaticos,3
sin combustible instr. electricos y comp. control instrumentos cables y luces ,2
relleno aceit motor + + ,1
alta temperatura. motor diesel ,13
pernos cortados deposito gras estructura sistema de lubricacion grasa,17
problema al subir vidrio instr. electricos y comp. control instrumentos cables y luces,7
cambio,11
temperatura convet y filtro saturado tren de potencia convertidor de torque,8
direccion dura sistema direccion y frenos sistema direccion ,3
baja presion ac. motor y filt motor sistema de lubricacion,23
sim aire partida sistema neumatico sistema neumatico,3
evaluacion.pos 1 bajas neumaticos y aros neumaticos,2
relleno refrigrnte motor sistema de enfriamiento ,1
chequeo fuga gobernador sistema neumatico sistema neumatico,0
chequeo de fugas hd sistema hidraulico componentes hidraulicos,2
rellen convert tren de potencia convertidor de torque,1
vidrio trizado p. conductor estructura cabina y plataforma,9
cambio silenciadores de escap motor sistema de admision y escape,17
pos.3 chequee neumaticos y aros neumaticos,2
t~ tk combustible motor sistema de combustible,8
sin circuito de trabajo plano estructura estructura y chasis,26
reparacion turbo motor sistema de admision y escape,12
fuga motor /hco. sistema hidraulico componentes hidraulicos,0
chequeo. asientos estructura cabina y plataforma,4
relleno. nitrogeno neumaticos y aros neumaticos,3
reparacion ac/c aire acondicionado aire acondicionado,4
cambio esp. izquierdo estructura cabina y plataforma,5
evaluacion.eje trasero tren de potencia transmision,3
relleno.refrigerante motor ,1
fuga refr enfriador trasmisio tren de potencia transmision,5
relleno.ac. transmision tren de potencia transmision,1
c/ mfi sistema direccion y frenos sistema frenos,4
fuga mang.calefacion aire acondicionado aire acondicionado,0
evaluacion. motor detenido motor sistema de combustible,3
golpe suspens sistema suspension,0
acum. direcc. bajo ,11
cambio cil. direccion sistema direccion y frenos sistema direccion,9
proc.carga suspension sistema suspension suspensiones delanteras,1
evaluacion.pos traseras bailac neumaticos y aros neumaticos,2
alerta refrigerante fuga motor sistema de enfriamiento,0
c/aceite y filtros hyd sistema hidraulico componentes hidraulicos,1
desgaste corte pos 6 neumaticos y aros neumaticos,5
problema de marchas. tren de potencia transmision,4
rotula queb. cilin.levante iz sistema hidraulico componentes hidraulicos,9
post mantencion programada golpes de suspensione sistema suspension suspensiones traseras,3
soporte espejo quebrado estructura cabina y plataforma ,9
chequeo. pos/1 presion neumaticos y aros neumaticos,2
baja niv conv instr. electricos y comp. control dispositivos proteccion y alarmas ,1
fuga ac.direccion,0
alarma direccion sistema direccion y frenos sistema direccion,0
alarma temperatura dif. alto tren de potencia eje palier y diferencial,7
reparacion.aireacondicionado aireacondicionado aireacondicionado,4
evaluacion.dilucion motor1 motor sistema de lubricacion,14
+motor+sistema de combustible,2
bajo nivel dir-hyd sistema hidraulico componentes hidraulicos,0
fga hidraulico sistema hidraulico componentes hidraulicos,0
neumatico pos 3 relleno nitr. neumaticos y aros relleno,3
pasador de acelerador motor modulo electrico y control,2
relleno de aceite transmison tren de potencia transmision ,1
nivel difer. bajo tren de potencia transmision,1
pasadores tolva estructura estructura y chasis,17
motor detenido bajo nivel ace motor sistema de lubricacion,1
baja p lub. dif tren de potencia transmision,14
#neumatico 2 relleno neumaticos y aros relleno ,1
